0.4709402446564425,1.3531536367092019,0.18137835427680402,0.31096560514876603,-0.14934938758650765,0.9186433190990402,-0.04195955195032378,3.0
0.11754732117351037,0.47514760012920715,0.5576819938552361,-0.29936924303330703,0.07036284130133048,0.30467953022750116,0.4182914749270876,3.0
1.0010296298808408,-0.6955271153107858,1.3102892730121003,1.182872531123156,0.07036284130133048,1.3791161607526945,0.8785425018044991,2.0
0.4709402446564425,0.7678162789892053,0.18137835427680402,0.39815629774620503,-0.03949327314258858,-1.0767389947334618,-0.5022105788277352,3.0
-0.9426314492752862,-0.9881957941707841,-0.5712289248800602,-0.9097040912153801,-1.2479105320256982,-0.15579331142615313,-1.269295623623421,1.0
1.177726091622307,-0.9881957941707841,1.1221374532228843,1.4444446089154732,-0.5887738453621839,1.6860980551884641,1.4922105376410477,2.0
-1.2076761418874853,-0.9881957941707841,-1.7001398436153563,-1.1712761690076972,-1.5774788753574556,-0.923248047515577,-0.5022105788277352,1.0
0.4709402446564425,1.6458223155692,0.36953017406602007,0.5725376829410831,-0.03949327314258858,0.7651523718811555,0.4182914749270876,3.0
0.7359849372686417,1.6458223155692,-0.38307710509084414,0.7469190681359611,0.18021895574524954,1.3791161607526945,2.2592955824367333,2.0
-0.500890294921621,-0.11018975759078935,0.7458338136444521,-0.9968947838128192,1.0590678712966022,-0.923248047515577,-0.8090445967460095,4.0
-0.3241938331801548,-0.6955271153107858,1.3102892730121003,-0.5609413208256241,1.2787801001844403,-0.6162661530798074,-0.5022105788277352,4.0
-0.5892385257923539,-0.4028584364507876,-0.19492528530162806,-0.9968947838128192,1.4984923290722783,-1.5372118363871161,-0.6556275877868724,4.0
0.29424378291497644,-0.11018975759078935,1.8747447323797484,1.0084911459282782,-0.36906161647434577,-0.3092842586440379,0.2648744659679505,3.0
-0.5892385257923539,0.1824789212692089,1.3102892730121003,-0.47375062822818503,1.1689239857405211,-0.7697571002976922,-0.5022105788277352,4.0
0.29424378291497644,-2.4515391884707753,-0.5712289248800602,0.22377491255132703,-0.8084860742500221,-0.7697571002976922,0.5717084838862247,3.0
-0.677586756663087,-0.6955271153107858,-0.38307710509084414,-1.2584668616051362,1.3886362146283593,-2.30466657247654,-0.8090445967460095,4.0
-1.2076761418874853,-0.9881957941707841,0.5576819938552361,-0.822513398617941,0.3999311846330877,-1.0767389947334618,-0.8090445967460095,4.0
